Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"KFC, Diponegoro Surabaya",Taris Soeratinojo,1 September 2016,4.0,Porsi kurang banyak,Snack Bucket BBQ 2,4 Oktober 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A***,21 Februari 2023,1.0,hmm gk ada kulitnya daging doang kecewa dah,Crispy Burger - Super Besar New 1,4 Oktober 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Sella Erica,19 Desember 2020,3.0,"pesanan kurang, lain kali lebih teliti lagi ya",KFC Box Value 2 - Cream Puff 2 Pcs - Spaghetti Supreme - Crispy Strips - Ice Cappuccino Float,2 Oktober 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Ardi Susanto,21 Mei 2019,1.0,"Kentang goreng nya gosong, akhirnya pahit",Snack Bucket BBQ 1 - Rice,26 September 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",G************,22 November 2021,5.0,saya suka deh makanannya tapi saya gak suka dengan ojeknya di struk nya total nya 59 tapi kenapa pas dateng harus bayar 81 gak banget sama kurirnya,Kombo Nescafe 2,17 September 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",NurSuci,26 Desember 2016,3.0,"beli 2 paket box value 2
gak dpt sendok cream sop dan sedotan moca float",KFC Box Value 2,12 September 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Riska Dwi ariyani,5 September 2021,2.0,"ayamnya krispynya  ngk ada ..
tp rasa oke .tolong di perbaiki biar tepung Krispy nya tebal ..",Complete Combo 6,5 September 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Enov,20 Desember 2016,5.0,Sejak kapan kiepsi gak enak,Winger Bucket - Cream Puff 2 Pcs - Cream Soup - Rice - Mango Float - Tote Bag,2 September 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M*,18 November 2021,1.0,I ordered ice but it came hot hot hot,Kombo Nescafe 2 - Twisty,12 Agustus 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",N**,22 Juli 2017,1.0,Soupnya gk ada cuman spageti perkedel nasi,Spaghetti Supreme - Perkedel - Spicy Chili Don Putih,9 Agustus 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",meriana,23 Juni 2022,5.0,fresh bahanya pas dagingnya empuk,Bucket Special Kemerdekaan,2 Agustus 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Suhud Choiron,6 Oktober 2019,1.0,minta dada di kasih sayap,2 Pcs Chicken - Crispy Strips,30 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",salsabila nada naura,28 Juli 2016,5.0,sayang deh sama ayamnya,Complete Combo 6,30 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",seto,22 Juli 2018,5.0,wow chef nya keren,Snack Bucket BBQ 2,16 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",ratna nur,26 Desember 2015,5.0,"muantaff dan rasanya pas banget.
pertahankan citra rasanya yaaaaa biar CFC makin di hati",Kombo Nescafe 3 - Rice,16 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",valo,14 Februari 2022,1.0,"gosong banget, apanini ayam kemarin yang dipanaskan lagi ya. saya merasa kecewa dengan kfc skrg",Complete Combo 1,13 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A****,2 Februari 2023,1.0,minumnya rasa apa,Kombo Nescafe 1,10 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M*,18 November 2021,1.0,They dint listen what i ordered,Complete Combo 2 - Twisty,3 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Rizal Nur Ibrahim,6 Agustus 2015,3.0,"Pilihnya ayam OR, yg dateng krispy 😢 mohon lebih teliti lagi",Super Kombo  1,4 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Akbar Kusuma,20 Juli 2019,1.0,pesanan kurang 2 porsi sop beli paket ayam 1 or dan ayam 1 krispi sama es nescafe 2pc malah sop 2 pcs tidak ada...,Lengkap Berdua 1 - Perkedel,2 Juli 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Sulistyawati,2 Juni 2019,4.0,minuman tertera tp diorder tdk ada,Complete Combo 1,28 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A**** W*********,1 Agustus 2016,4.0,Kasih saus sambalnya pelit. Beli 9 potong dikasih saus sambal juga 9,9 Pcs Chicken Tote Bag,28 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A*****,25 Juni 2016,1.0,"sudah dibilangin chic strips jgn pake irisan dada krn tidak enak, malah sengaja pake irisan dada semuanya, plus sengaja dikasih total 6 strip, padahal order nya 10 strips. Pegawainya yg sengaja ini perlu dikasih peringatan keras utk tidak merugikan !!",Kombo Extra 2 pcs Strips - Crispy Strips,22 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Y*****,12 Juli 2016,2.0,tolong lain kali note diperhatikan kan jadi percuma kalau ga dimakan,Oriental Don - KFC Soup + Veggie Ball - French Fries Large,17 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Iqbal Anshari,12 Juli 2017,3.0,"pesan cola, dtg ocha",Complete Combo 1 - Fun Fries - 2 Pcs Chicken,14 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",rinanovia,1 Mei 2016,1.0,Kenapa ayamnya gk pernah enak dan fresh,Complete Combo 1,14 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",D*** K******,9 Juni 2019,1.0,overall ayam not bad . masih bisa lah . tapi ini spaghetti nya aduh parah . tekstur buruk sekali . rasa sangat kurang lebih ke hambar . parah,2 Pcs Chicken - Spaghetti deluxe,11 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Bagus Wahyudi,5 Maret 2020,5.0,"piket malam, lapar KFC dulu",Kombo Nescafe 2,7 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",dewi suhartono,3 Agustus 2017,3.0,ayamnya kurang kering,1 Pc Chicken - Crispy Strips,3 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Boss Zaid Hilmy,20 Juli 2018,5.0,Iya makasih ya udh dianter,9 Pcs Chicken Tote Bag,3 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",hanin,12 Desember 2021,5.0,"baru pertama beli disini, rasanya uensk bgt👍👍👍👍",OR Burger Double - Kombo Nescafe 1,2 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M******** D*** A******,17 Juni 2022,5.0,"sangat diluar nalar sampe aku meleduk, enaknya minta ampun, sangking enaknya jadi pengen beli lagi:v",Mocha Float - Spaghetti Supreme - Mango Float,2 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M****** B*** K**********,11 Maret 2021,2.0,Nggak pernah dikasih saus sambal…,Complete Combo 1,1 Juni 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Eddy Yulianto,15 Mei 2018,2.0,"keliatan ayam& kentang nya ga fresh.
Entah kenapa yg Basra ga open 24 jam.",Spaghetti Supreme - Kombo Nescafe 2,30 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",iwan,31 Desember 2020,5.0,sangat memuaskan,Kombo Nescafe 1,21 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M******* K*****,25 Juni 2019,1.0,tidak ada kentang,Kombo Nescafe 1,19 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R**** A***,2 April 2017,3.0,Masa dadanya cuman diksh 2,2 Pcs Chicken - Cream Soup,1 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Dharma Sastra,26 Juni 2017,5.0,"masa delivery kardus terbuka, kantong plastik tidak di celotape, kurir membawa plastik kekecilan,sup nya di tumpang tindih dalam box ayam yang terbuka, bayangkan 😭 ini masih ada covid, kemarin nya saya pesan dengan paket yg sama,rapih, OMG 
jorok, ini di delivery by kurir Mbak,mas bukan take away naik mobil 😓",Sauce Sweet Spicy K-Chicken - Super Kombo  1,10 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Dharma Sastra,26 Juni 2017,1.0,"masa delivery kardus terbuka, kantong plastik tidak di celotape, kurir membawa plastik kekecilan,sup nya di tumpang tindih dalam box ayam yang terbuka, bayangkan 😭 ini masih ada covid, kemarin nya saya pesan dengan paket yg sama,rapih, OMG 
jorok, ini di delivery by kurir Mbak,mas bukan take away naik mobil 😓",Super Kombo  1,11 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",hadi soegiarto,13 Desember 2020,5.0,terima kasih di kasih lebih saos sambalnya,Kombo Nescafe 1 - Mango Float - Mocha Float,6 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Kiky Hdk,8 April 2018,1.0,"saya pesan complete combo 2 , tertulis 2 chicken 1 nasi 1 minuman , kenapa saya dapat 1 chicken , yaampun mbakkk masss tlong dong tanggung jwabnya , saya bayar double tauk , nota masih di saya",Complete Combo 2 - Complete Combo 2 - French Fries Large,4 Mei 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Ramzey Bahrezy,27 Agustus 2016,5.0,"oke banget, terima kasih atas bantuannya Chef",KFC Winger - Rice - KFC Soup - Super Kombo  1,8 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",H* D***,26 Desember 2017,3.0,"ga tau knp... harganya mahal ayamnya kecil, kasih sambal cuma 1 biji... terkesan pelit amatttt nih restoran",Super Star Combo 1,29 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",rasty,1 Desember 2022,5.0,enak mantap warek,Kombo Nescafe 1,28 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Purnama,16 Januari 2017,5.0,very gooooooooollld 👍,Cream Soup - Coca Cola - Pudding - French Fries Reguler - Complete Combo 1,23 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Halim,28 Desember 2016,1.0,"pesen yg menu 2 pcs chicken, tp ternyata isinya cuman 1 pcs saja, padahal saya order 3x, jadi total yg dikirim cuman 3 saja, harusnya 6 pcs ayam yg di kirim",2 Pcs Chicken - Crispy Burger,21 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",ari pawanto,24 Maret 2020,5.0,makanannya enak,Kombo Nescafe 2,21 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S****,25 Juli 2018,5.0,"Hallo dik. Kentang nya kog gak ada. Cuma ayam 2 potong. 
Ini gimana? Lain kali di kasi double ya. 😁😆
Lain kali jangan lupa ya.",Kombo Extra 1 pc Chicken,19 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Diandra,17 November 2019,5.0,"semuanya enak, pengiriman cepat harga standart trimakasih driver",Super Kombo  1 - Rice,14 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",T**,4 Februari 2019,1.0,pesan combo nescafe 2 ...2 ayam 1 nasi. minta paha. datangnya cuma 1 ayam. dada pula.,Kombo Nescafe 2,16 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",revaro,22 Juni 2016,1.0,tidak ada saus rendang,Jagoan Hemat 5+3,15 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Heryanto,28 Januari 2018,5.0,memang jagonya ayam,Crispy Strips - KFC Soup - Oriental Don,10 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A*** F**** Y*******,21 Agustus 2019,4.0,"porsinya kurang,dan bumbunya kurang merata hehe",Spaghetti Supreme,10 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Z****,16 Oktober 2017,1.0,"Paha atas nya kosong, ayam nya kecil.",Kombo Extra 1 pc Chicken,8 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",tari,9 September 2015,1.0,"Beli super combo 1, tapi yg dateng cuma ayamnya aja 2.. ga sesuai digambarnya, gambarnya dapet sup dan kentang.. 😥",Super Kombo  1 - Cream Soup,6 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Heryanto,28 Januari 2018,3.0,"crispy stripsnya benar2 mini dibanding biasanya, mungkin ayamnya kurus",Crispy Strips,6 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Sulistyawati,2 Juni 2019,4.0,"Bumbu ayam kurang meresap, beda dgn sebelum2 nya",1 Pcs Chicken - Fanta,4 April 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Heryanto,28 Januari 2018,5.0,memang jagonya ayam 👍🏻,Oriental Don - Crispy Strips - KFC Soup - 1 Pcs Chicken,28 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Heryanto,28 Januari 2018,5.0,memang jagonya ayam,Crispy Strips,16 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Dwi intan purnama,26 Maret 2023,5.0,oke sip dech mantap,Snack Bucket BBQ 1,30 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Silvia Andriyani,20 Juni 2017,2.0,"rasa sudah pasti enak,cuman, tadi siang beli takeaway paket burger dan spageti supreme,trnyata cuma dikasih 1sambal+1tomat.
malam nya order gofood pesan 1perkedel+2creamsoup+2pastrypuff dan tdk dikasih sambal sama sekali(padahal sudah titip pesan sm drivernya dan sudah disampaikan kasir). kecewa gara2 sambal. semoga kasir lebih bermurah hati lagi memberi sambal jika pesanan takeaway.",Perkedel - Cream Puff 2 Pcs - Cream Soup,23 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",N*** D***,8 September 2021,2.0,spaghetti nya salaah aku pesen yang supreme dikirimnya yang biasa huhuhuhuhuhuhu,Spaghetti Supreme - Spicy Chili Don Putih,22 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",yesin oktavia,17 Agustus 2017,5.0,Terimaksih iyaa makanan enak,KFC Winger - Cream Soup,17 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S*** M*******,22 Desember 2020,5.0,Sayangx klo ksh saos sambalx sedikit pdhl sdh blg minta nambah,1 Pcs Chicken - Rice - OR Burger Single,15 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Heryanto,28 Januari 2018,5.0,selalu jadi pilihan,Crispy Strips,8 Maret 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",N*****,20 Juli 2018,5.0,nice👍👍👍👍👍👍👍👍👍👍👍👍✌,Cream Soup - Super Kombo  2,27 Februari 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S***** T**,30 Desember 2018,4.0,Fried chicken is too salty.. maybe can reduce salt for fried chicken 🙏🏻😊,Kombo Nescafe 2,9 Februari 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",seto,22 Juli 2018,5.0,terima kasih banyak chef,Snack Bucket BBQ 1,22 Januari 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",nana,15 September 2021,4.0,saos sambel kok ndk di kasi...,2 Pcs Chicken - Rice - KFC Soup - Cream Soup,16 Januari 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A****,8 April 2020,1.0,"maksudmu ki opo ga di wei saus, wes jelas jelas nak note tak tulis tambahan saus",1 Pcs Chicken - KFC Soup,15 Januari 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Vernando,18 Oktober 2015,5.0,Mantab bro makananya,Complete Combo 8,12 Januari 2023,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Septya Eka Wulandari,11 Juni 2022,5.0,enak bersih. KFC emang. Kentucky paling enak sedunia,Complete Combo 1,21 Desember 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Yunisari,5 Juli 2022,5.0,"anak dan nenek suka, enak, lezat.. Terima kasih atas makanannya 👍🌹🤗",Complete Combo 10,22 Desember 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",widi erindra,24 Juni 2016,1.0,"Kejunya gak ada, pesen yg ada kejunya dua, gak ada semua",Hot & Cheesy Chicken - Very Berry Float,20 Desember 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Heryanto,28 Januari 2018,5.0,KFC memang jagonya ayam,Crispy Strips - 1 Pcs Chicken,29 November 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",E******* R********,3 November 2019,1.0,"tolong yang teliti, saya sudah 2 kali pesan selalu ada 1 makanan yang tidak ada padahal di struk ada. gak tau dari pihak resto atau drivernya, tapi driver selalu bilang tidak mengecek/membuka pesanan customer.",Perkedel - Komplit Coffee Nescafe - KFC Soup,29 November 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Surya Chandra,25 Agustus 2015,5.0,"mantab,,,enak, renyah, gurih,,,pas nikmat'nya",Winger Bucket,17 November 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R******** A***,23 Desember 2018,3.0,"nilai+ nya paket yg di sediakan menarik dan cukup terjangkau 
nilai - nya cukup banyak 
saya beri saran, dan kritik tolong segera di benahi...
benahi kesalahan dan semoga penjualan meningkat :))
yakiniku don : nasi kurang matang sedikit saus yakiniku nya kurang berasa 
Ayam crispy: saya pesan yg pedas tapi rasa bumbu pedas nya tidak merata luar daging rasanya hambar terutama kulit ayam sedikit terlalu matang jadi ada beberapa bagian luar yg kering dan terlaku kecoklatan
pakcing gelas cup di perbaiki agar tdk mudah tumpah",Complete Combo 10,5 November 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",fira,25 November 2017,5.0,enak poll dan lumayan ngisi perut kosong yng belum sempet sarapan ehe,Yakiniku Don - Star Fruit Float,4 November 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",W****,14 Desember 2018,2.0,"beberapa terasa kering, gak fresh, baik burger dan ayam gorengnya, twistynya kecil bgt",Complete Combo 4 - Kombo Free Chicken Strips 5 - Spaghetti deluxe - Mango Float - 2 Pcs Chicken,29 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",niken ratri,10 Januari 2016,5.0,top terimakasih,Winger Bucket,27 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Samuel Aris Santoso,24 Agustus 2022,4.0,Porsinya kurang hehe.,Kombo KFC 43th Birthday,25 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",seto,22 Juli 2018,5.0,"good job chef, make more again",Whole Chicken - Winger Bucket,22 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Arif,15 Oktober 2020,5.0,semangat pak. terima kasih,Crispy Burger,16 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",johana,11 Maret 2022,1.0,i was order 2 packet but i received 1 packed only,Kombo Free Chicken 4,13 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Alfandy Suprastyo,15 Agustus 2017,2.0,"tidak ada sendok ataupun sedotan. tidak ada saos sachetan, padahal sudah ditulis dicatatan minta saos sachetan
udah keduakalinya selalu alat makan/minum tidak lengkap",Star Fruit Float - Oriental Don - Mocha Float - KFC Soup,4 Oktober 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Nicholas,5 Juni 2018,5.0,gulenya cuma dikasih jeroan ga ada dagingnya,Cream Soup - Twisty,24 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",ariati,3 Desember 2019,5.0,sambalnya kurang,Crispy Burger,22 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Alfandy Suprastyo,15 Agustus 2017,2.0,tidak ada sendok sama sedotannya,Oriental Don,21 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Nabilah,18 Mei 2016,1.0,"saya pesennya yakiniku rice datengnya don, harganya aja udah beda jauh, dari 19rb ke 43rb, gk ikhlas",Colonel Yakiniku Rice - Twisty - Coca Cola,22 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Cynthia Eka Putri,5 Februari 2021,5.0,makasih atas makanannya,Complete Combo 7,11 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Leonard Putrogo,29 Desember 2016,1.0,cuma dapat sayap aja.... tukang tipu promo nya... KFC diponegoro penipuu bener2 kecewa,10 pcs HUT Colonel Sanders,9 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",irwan,30 September 2021,5.0,kfc Diponegoro is the best of best...makanannya fresh komplit dengan tisuue dan dos dan tas kresek resmi dari kfc,2 Pcs Chicken,4 September 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",bayu c,9 April 2018,4.0,French fries not as good as MCD has,Complete Combo 7 - French Fries Reguler,22 Agustus 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Nanda Dhuha F,9 September 2015,1.0,"saya beli paket yg nasi ayam, cream sup sama float via gojek. saya pesen banana milk float, tetapi saat pembelian banana mik floatnya habis, tanpa pemberitahuan ke saya tiba2 minuman float saya diganti dengan mocha float. ketika bpak gojek saya konfirmasi ke saya kalau pesanan float saya diganti dgn alasan diganti ke harga yg sama, pdhl saya sama sekali tidak suka mocha float. sampai pd akhir nya saya minta ganti ke MANGO float karna memang saya tidak suka mocha float, karna pesanan mocha float saya sudah dibuat akhirnya berakhir dgn bapak gojek saya diharuskan membeli mocha float yg sudah dibuat tanpa adanya konfirmasi ke saya maupun bapak gojek saya. cuma mau minta tolong, servis kalian sangat bad dan merugikan customer beserta driver gojek. karna keteledoran kalian yg TDK konfirmasi yg akhirnya jd merugikan saya karna saya harus mengganti minuman yg saya TDK pesan.",Complete Combo 5,16 Agustus 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Elke Hayu Pramesti,21 November 2019,5.0,rasanya yang selalu membuat ingin tmbah dan tmbah,1 Pcs Chicken - Twisty,14 Agustus 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",winarko,15 Juli 2015,1.0,Saya pesan 2 pcs ayam 2... yg datang 1 pcs 2 ayam ...... kebangetan ya petugasnya klo ga teliti..... astaga......,2 Pcs Chicken - Rice - Mocha Float,11 Agustus 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Jennifer,15 Maret 2017,3.0,"Ayam nya kecil"", gk sesuai expect sekali. Dan ayam seperti kurang menarik. Pdhl saya juga beli dengan harga yg lumayan juga, gk terlalu murah banget.",Complete Combo 2,29 Juli 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A***,11 Maret 2018,1.0,saya pesan combo 6 yang dateng tidak ada mocha float nya,Complete Combo 6,27 Juli 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",pepen,22 Januari 2018,5.0,minta pedes cabe 3 tapi gak pedes sama sekali jadinya eneg,Twisty - OR Burger Single,10 Juli 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S***,1 Juli 2020,1.0,tidak Sesuai dengan pesanan saya  pesan x2 per porsi isi 2 berati kan 4 masa yang datang hanya 2 saja harga 90an lagi,2 Pcs Chicken,7 Juli 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",iin,7 Maret 2018,5.0,"enak banget,,,hanya saja burgernya kurang seger sayurnya",KFC Bento - Crispy Burger - Mocha Float,2 Juli 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A****** T** P********,15 Juli 2021,4.0,tadi lupa sedotan,Complete Combo 4,2 Juli 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Gistha Thalia,1 Februari 2021,3.0,burgernya sausnya kurang jadi gak berasa,Complete Combo 4 - KFC Bento,28 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Halil ibrahim,7 Agustus 2018,1.0,tidak kentang restoran ini banyak campur lupa kemarin pesan ikan datangya ayam sekrang gak ada kentang gak bakal pesan disini lagi,Praktis Kenyang 5,26 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",djayadi,5 Mei 2022,2.0,"pesannya mango float yang datang coca cola, gimana sihh",Complete Combo 4 - KFC Bento,22 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",gustyan,26 September 2016,5.0,"Good driver, nice personality",Family Combo 1,20 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",E********,8 Juni 2019,4.0,sausnya kurang.,Spaghetti Supreme,4 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Radar Angkasa,3 Maret 2022,5.0,selalu mantap...tp ayamnya agak kecilan ya...,Super Besar 2 - KFC Bento - KFC Soup,28 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Rafhael21st,13 Maret 2016,5.0,thank you chef 💋💋💋,Super Besar 5,3 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",moch kafi,1 Juli 2019,5.0,Mantabbbbbbbbbb👍,Super Besar 7,2 Juni 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Maulana Arya Setiawan,26 Juni 2021,4.0,miniatur spaghetti 😌😭,Cream Soup - Very Berry Float - KFC Bento - Spaghetti Supreme,26 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",scxamell++,11 Desember 2019,5.0,cuman minesnya ayamnya kurng banyak + kurng crispy tp no bed ttp enak the beast 😍😍😍😍,Snack Bucket 1,29 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Satriya arif Wibowo,22 September 2021,5.0,enakkkk bangettt,Burger Combo,28 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A**** F*********,11 Februari 2019,1.0,"TANPA SAOS, YA FATAL",Super Besar 5 - Spaghetti Deluxe,28 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya","Ethan, Hunt",12 September 2015,2.0,paket makanan tidak di segel kantong kreseknya.,Winger Bucket*,26 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",T***,16 Mei 2017,1.0,"mohon d aplikasi gojek dsediakan pilihan rasa PEDAS atau TIDAK,Agar resto tidak memberi rasa Pedas pada makanny secara otomatis.harusny klo cust tdk pilih rasa HARUSNYA dberi ORIGINAL bukany pedas...",Winger Bucket*,25 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M****** S*******,29 Agustus 2015,4.0,mas… mbak… sy sedih bgt lho udah minta extra sambel malah dikasi 1 sambel doang tomatnya 5 biji… ayamnya hari ini ga segurih biasanya jadi sy butuh bgt sambel… entah apa mungkin salah saya jg yg pesennya kepagian… tingkatkan lagi ya next time…,Spaghetti Supreme - Original Chicken - Rice - French Fries Regular - Cream Soup,23 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",I**********,21 Mei 2019,5.0,yummy dehhh pokoknya,Super Besar 7,20 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",E**** N*******,22 Juni 2021,5.0,Very cheap & very tasty!,Super Besar 4,20 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",dwi,30 Juni 2015,5.0,juoss selalu stabil,KFC Winger,13 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Widya susanti,9 November 2020,4.0,lebih sering promonya yaaa😘😘,Super Besar 8,17 Mei 2022,2025-07-11 07:56:54
