Education,Salary
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,61561.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,86726.0
Bachelor,86726.0
Bachelor,86726.0
Bachelor,86726.0
Bachelor,86726.0
Bachelor,104968.0
Bachelor,54457.0
Bachelor,54457.0
Bachelor,54457.0
Bachelor,49768.0
Bachelor,49768.0
Bachelor,49768.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,54659.0
Bachelor,54659.0
Bachelor,54659.0
Bachelor,54659.0
Bachelor,72710.0
Bachelor,72710.0
Bachelor,72710.0
Bachelor,81589.0
Bachelor,69098.0
Bachelor,69098.0
Bachelor,69098.0
Bachelor,69098.0
Bachelor,69098.0
Bachelor,69098.0
College,73262.0
College,73262.0
College,73262.0
Doctor,172891.0
Bachelor,47670.0
Bachelor,47670.0
Bachelor,47670.0
Bachelor,77060.0
Bachelor,77060.0
Bachelor,77060.0
Bachelor,77060.0
Bachelor,77060.0
Bachelor,77060.0
Bachelor,77060.0
Bachelor,85887.0
Bachelor,85887.0
Bachelor,85887.0
Bachelor,85887.0
Bachelor,85887.0
Bachelor,80474.0
Bachelor,80474.0
Bachelor,80474.0
Bachelor,63015.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,53119.0
Bachelor,50750.0
Bachelor,50750.0
Bachelor,50750.0
Bachelor,50750.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,63252.0
Bachelor,87354.0
Bachelor,87354.0
Bachelor,87354.0
Bachelor,49286.0
Bachelor,49286.0
Bachelor,49286.0
Bachelor,49286.0
Bachelor,49286.0
Bachelor,49286.0
High School or Below,61936.0
High School or Below,61936.0
High School or Below,61936.0
High School or Below,61936.0
High School or Below,61936.0
High School or Below,61936.0
High School or Below,61936.0
Bachelor,86969.0
Bachelor,86969.0
College,73262.0
College,73262.0
Bachelor,56193.0
Bachelor,56193.0
Bachelor,56193.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,67072.0
Bachelor,67072.0
Bachelor,67072.0
Bachelor,67072.0
Bachelor,67072.0
Bachelor,67072.0
Bachelor,63521.0
Bachelor,71797.0
Bachelor,71797.0
Bachelor,71797.0
Bachelor,71797.0
Bachelor,71797.0
Bachelor,71797.0
Bachelor,71797.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,72127.0
Bachelor,72127.0
Bachelor,72127.0
Bachelor,72127.0
Bachelor,72127.0
Master,114838.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,74353.0
Bachelor,74353.0
Bachelor,74353.0
Bachelor,74353.0
Bachelor,78565.0
Bachelor,78565.0
College,73262.0
College,73262.0
Bachelor,82910.0
Bachelor,82910.0
Bachelor,82910.0
Bachelor,82910.0
Bachelor,82910.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,53467.0
Bachelor,53467.0
Bachelor,53467.0
Bachelor,47602.0
Bachelor,47602.0
Bachelor,47602.0
Bachelor,52559.0
Bachelor,52559.0
Bachelor,52559.0
Bachelor,52559.0
Bachelor,52559.0
Bachelor,61137.0
Bachelor,61137.0
Bachelor,61137.0
Bachelor,94934.0
Bachelor,94934.0
Bachelor,94934.0
Bachelor,94934.0
Bachelor,94934.0
Bachelor,61026.0
Bachelor,61026.0
Bachelor,61026.0
Bachelor,61026.0
Bachelor,97324.0
Bachelor,97324.0
Bachelor,52436.0
Bachelor,52436.0
Bachelor,88134.0
Bachelor,88134.0
Bachelor,88134.0
Bachelor,58439.0
Bachelor,58439.0
Bachelor,58439.0
Bachelor,89521.0
Bachelor,89521.0
Bachelor,89521.0
Bachelor,89521.0
Bachelor,60366.0
Bachelor,60366.0
Bachelor,60366.0
Bachelor,60366.0
Bachelor,60366.0
Bachelor,60366.0
Bachelor,60366.0
College,73262.0
College,73262.0
Bachelor,51732.0
Bachelor,51732.0
Bachelor,73185.0
Bachelor,50870.0
Bachelor,50870.0
Bachelor,50870.0
Bachelor,62630.0
Bachelor,62630.0
Bachelor,54918.0
College,73262.0
College,73262.0
Bachelor,47602.0
Bachelor,47602.0
Bachelor,47602.0
Bachelor,47602.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,57587.0
Bachelor,57587.0
Bachelor,57587.0
Bachelor,57587.0
High School or Below,52256.0
High School or Below,52256.0
High School or Below,52256.0
Bachelor,57101.0
Bachelor,57101.0
Bachelor,72587.0
Bachelor,72587.0
Bachelor,72587.0
Bachelor,72587.0
Bachelor,58716.0
Bachelor,58716.0
Bachelor,58716.0
Bachelor,58716.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,89266.0
Bachelor,89266.0
Bachelor,89266.0
Bachelor,89266.0
Bachelor,89266.0
College,73262.0
High School or Below,56046.0
High School or Below,56046.0
High School or Below,56046.0
High School or Below,56046.0
Bachelor,105068.0
Bachelor,105068.0
Bachelor,105068.0
Bachelor,105068.0
Bachelor,105068.0
Bachelor,105068.0
Bachelor,52736.0
Bachelor,52736.0
Bachelor,52736.0
Bachelor,52736.0
Bachelor,52736.0
Bachelor,61200.0
Bachelor,61200.0
Bachelor,89781.0
Bachelor,89781.0
Bachelor,89781.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
High School or Below,64607.0
High School or Below,64607.0
High School or Below,64607.0
High School or Below,64607.0
High School or Below,64607.0
Bachelor,64012.0
Bachelor,64012.0
Bachelor,64012.0
Bachelor,64012.0
Bachelor,75414.0
Bachelor,75414.0
Bachelor,75414.0
Bachelor,75414.0
Bachelor,75414.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Doctor,186101.0
Doctor,186101.0
Doctor,186101.0
Doctor,186101.0
Bachelor,94631.0
High School or Below,64100.0
High School or Below,64100.0
High School or Below,64100.0
Bachelor,97333.0
Bachelor,97333.0
Bachelor,97333.0
Bachelor,55876.0
Bachelor,55876.0
Bachelor,55876.0
Bachelor,55876.0
Bachelor,65546.0
Bachelor,65546.0
Bachelor,65546.0
Bachelor,65546.0
Bachelor,78340.0
Bachelor,78340.0
Bachelor,78340.0
Bachelor,78340.0
Bachelor,78340.0
College,73262.0
College,73262.0
Bachelor,67757.0
Bachelor,67757.0
Bachelor,67757.0
Bachelor,67757.0
Bachelor,71134.0
Bachelor,71134.0
Bachelor,71134.0
Bachelor,71134.0
Bachelor,71134.0
Bachelor,70867.0
Bachelor,70867.0
Bachelor,70867.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,75652.0
Bachelor,75652.0
Bachelor,75652.0
Bachelor,75652.0
Bachelor,80825.0
Bachelor,80825.0
Bachelor,80825.0
Bachelor,58711.0
Bachelor,58711.0
Bachelor,58711.0
Bachelor,58711.0
Bachelor,91989.0
Bachelor,91989.0
Bachelor,76161.0
Bachelor,76161.0
Bachelor,83775.0
Bachelor,83775.0
Bachelor,83775.0
College,73262.0
College,73262.0
Bachelor,64373.0
Bachelor,64373.0
Bachelor,64373.0
Bachelor,63985.0
Bachelor,63985.0
Bachelor,71427.0
Bachelor,71427.0
Bachelor,71427.0
Bachelor,71427.0
Bachelor,71427.0
Bachelor,71427.0
Bachelor,91480.0
Bachelor,91480.0
Bachelor,91480.0
Bachelor,91480.0
Bachelor,91480.0
Bachelor,91480.0
Bachelor,88693.0
Bachelor,88693.0
Bachelor,88693.0
Bachelor,88693.0
Bachelor,77935.0
Bachelor,77935.0
Bachelor,77935.0
Bachelor,77935.0
Bachelor,77935.0
High School or Below,65137.0
High School or Below,65137.0
High School or Below,65137.0
High School or Below,65137.0
Bachelor,81396.0
Bachelor,81396.0
Bachelor,81396.0
Doctor,273672.0
Doctor,273672.0
Doctor,273672.0
Doctor,273672.0
Bachelor,67671.0
Bachelor,67671.0
Bachelor,57773.0
Bachelor,57773.0
Bachelor,57773.0
Bachelor,57773.0
Bachelor,57773.0
Doctor,209913.0
Doctor,209913.0
College,73262.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,55544.0
Bachelor,65935.0
Bachelor,65935.0
Bachelor,65935.0
Bachelor,65935.0
Bachelor,65935.0
Doctor,205898.0
Doctor,205898.0
Doctor,205898.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,88356.0
Bachelor,47049.0
Bachelor,47049.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,78266.0
Bachelor,78266.0
Bachelor,78266.0
Bachelor,64001.0
Bachelor,64001.0
Bachelor,64001.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,68015.0
Bachelor,68015.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,72888.0
Bachelor,72888.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,85764.0
Bachelor,85764.0
Bachelor,85764.0
Bachelor,85764.0
Bachelor,85764.0
Bachelor,95445.0
Bachelor,95445.0
Bachelor,95445.0
Bachelor,95445.0
Bachelor,95445.0
Bachelor,67070.0
Bachelor,67070.0
Bachelor,85867.0
Bachelor,85867.0
Bachelor,85867.0
Bachelor,56182.0
Bachelor,56182.0
Bachelor,56182.0
Bachelor,56182.0
Bachelor,56182.0
Bachelor,56182.0
College,73262.0
College,73262.0
Doctor,83307.0
Doctor,83307.0
High School or Below,73751.0
High School or Below,73751.0
High School or Below,73751.0
High School or Below,73751.0
Bachelor,59510.0
Bachelor,59510.0
Bachelor,59510.0
Bachelor,59510.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,52405.0
Bachelor,52405.0
Bachelor,52405.0
Bachelor,52405.0
Bachelor,52405.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,70867.0
Bachelor,70867.0
Bachelor,70867.0
Bachelor,70867.0
Bachelor,70867.0
Bachelor,74450.0
Bachelor,74450.0
Bachelor,74450.0
Bachelor,74450.0
Bachelor,79607.0
Bachelor,79607.0
Bachelor,48188.0
Bachelor,97643.0
Bachelor,97643.0
Bachelor,97643.0
Bachelor,97643.0
Bachelor,63791.0
Bachelor,63791.0
Bachelor,63791.0
Bachelor,63791.0
Bachelor,63791.0
Bachelor,63791.0
Master,120809.0
Master,120809.0
Master,120809.0
Master,120809.0
Master,120809.0
Bachelor,89435.0
Bachelor,89435.0
Bachelor,89435.0
Bachelor,89435.0
Bachelor,77192.0
Bachelor,77192.0
Bachelor,77192.0
Bachelor,77192.0
Bachelor,77192.0
Bachelor,77192.0
Bachelor,79911.0
Bachelor,79911.0
Bachelor,79911.0
Bachelor,79911.0
Bachelor,79911.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,73945.0
Bachelor,77280.0
Bachelor,77280.0
Bachelor,71992.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,59667.0
Bachelor,59667.0
Bachelor,59667.0
Bachelor,59667.0
High School or Below,59842.0
Bachelor,56519.0
Bachelor,56519.0
Bachelor,82772.0
Bachelor,82772.0
Bachelor,82772.0
High School or Below,79678.0
High School or Below,79678.0
High School or Below,79678.0
High School or Below,79678.0
Bachelor,52804.0
Bachelor,52804.0
Bachelor,52804.0
Bachelor,52804.0
Bachelor,52804.0
Bachelor,52804.0
Bachelor,52804.0
College,73262.0
College,73262.0
High School or Below,48744.0
High School or Below,48744.0
High School or Below,48744.0
High School or Below,48744.0
Bachelor,91239.0
Bachelor,91239.0
Bachelor,91239.0
Bachelor,91239.0
Bachelor,62242.0
High School or Below,46318.0
High School or Below,46318.0
Bachelor,60450.0
Bachelor,60450.0
Bachelor,60450.0
Bachelor,60450.0
Bachelor,60450.0
Bachelor,60450.0
Bachelor,60450.0
Master,128118.0
Master,128118.0
Master,128118.0
Master,128118.0
High School or Below,78942.0
High School or Below,78942.0
High School or Below,78942.0
Bachelor,95915.0
Bachelor,95915.0
Bachelor,95915.0
Bachelor,95915.0
Bachelor,85425.0
Bachelor,85425.0
Bachelor,85425.0
Bachelor,50660.0
Bachelor,50660.0
Bachelor,50660.0
Doctor,65018.0
Doctor,65018.0
Doctor,65018.0
Bachelor,60481.0
Bachelor,60481.0
High School or Below,73530.0
High School or Below,73530.0
High School or Below,73530.0
High School or Below,73530.0
High School or Below,73530.0
High School or Below,73530.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,48743.0
Bachelor,48743.0
Bachelor,48743.0
Bachelor,48743.0
Bachelor,58671.0
Bachelor,58671.0
Doctor,221857.0
Doctor,221857.0
Doctor,221857.0
Doctor,221857.0
Doctor,221857.0
Bachelor,91621.0
Bachelor,91621.0
Bachelor,91621.0
Bachelor,91621.0
Bachelor,91621.0
Bachelor,85364.0
Bachelor,85364.0
Bachelor,85364.0
Bachelor,85364.0
Bachelor,82570.0
Bachelor,82570.0
Bachelor,82570.0
Bachelor,87896.0
Bachelor,87896.0
Bachelor,87896.0
Bachelor,87896.0
Bachelor,87896.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,83842.0
Bachelor,83842.0
Bachelor,72779.0
Bachelor,72779.0
Bachelor,72779.0
Master,120809.0
Master,120809.0
Master,120809.0
Master,120809.0
Bachelor,69756.0
Bachelor,69756.0
Bachelor,69756.0
Bachelor,69756.0
Bachelor,47116.0
Bachelor,102379.0
Bachelor,102379.0
Bachelor,102379.0
Bachelor,102379.0
Bachelor,93009.0
Bachelor,93009.0
Bachelor,71559.0
Bachelor,71559.0
Bachelor,71559.0
Bachelor,52655.0
Bachelor,52655.0
Bachelor,52655.0
Bachelor,52655.0
Bachelor,52655.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,92853.0
Bachelor,92853.0
Bachelor,92853.0
Bachelor,92853.0
Bachelor,92853.0
Bachelor,92853.0
High School or Below,53586.0
High School or Below,53586.0
High School or Below,53586.0
Bachelor,85038.0
Bachelor,85038.0
Bachelor,85038.0
Bachelor,54220.0
Bachelor,54220.0
Bachelor,54220.0
Bachelor,49608.0
Bachelor,49608.0
Bachelor,49608.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,103719.0
Bachelor,103719.0
Bachelor,103719.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,58549.0
Bachelor,104827.0
Bachelor,104827.0
Bachelor,104827.0
Bachelor,86057.0
Bachelor,86057.0
Bachelor,86057.0
Bachelor,86057.0
Bachelor,60544.0
Bachelor,60544.0
Bachelor,101680.0
Bachelor,101680.0
Bachelor,101680.0
Bachelor,101680.0
Bachelor,87029.0
Bachelor,87029.0
Bachelor,87029.0
Bachelor,87029.0
Bachelor,78444.0
Bachelor,78444.0
Bachelor,78444.0
Bachelor,78444.0
Bachelor,78444.0
Bachelor,64284.0
Bachelor,66290.0
Bachelor,66290.0
Bachelor,50830.0
Bachelor,100803.0
Bachelor,73049.0
Bachelor,73049.0
Bachelor,73049.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
High School or Below,62209.0
High School or Below,62209.0
High School or Below,62209.0
High School or Below,62209.0
High School or Below,62209.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,59496.0
Bachelor,59496.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,79325.0
Bachelor,85487.0
Bachelor,85487.0
Bachelor,85487.0
Bachelor,85487.0
Bachelor,50137.0
Bachelor,50137.0
Bachelor,50137.0
Bachelor,50137.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,57508.0
Bachelor,57508.0
Bachelor,57508.0
Bachelor,57508.0
Bachelor,57508.0
Bachelor,57508.0
Bachelor,59500.0
Bachelor,59500.0
Bachelor,59500.0
Bachelor,59500.0
Bachelor,55335.0
Bachelor,55335.0
Bachelor,82721.0
Bachelor,82721.0
Bachelor,82721.0
College,73262.0
Bachelor,96817.0
Bachelor,96817.0
Bachelor,96817.0
Bachelor,96817.0
Bachelor,96817.0
Bachelor,94864.0
Bachelor,94864.0
Bachelor,94864.0
Bachelor,47884.0
Bachelor,47884.0
Bachelor,47884.0
Bachelor,53493.0
Bachelor,53493.0
Bachelor,53493.0
Bachelor,81510.0
Bachelor,81510.0
Bachelor,81510.0
Bachelor,101878.0
Bachelor,101878.0
Bachelor,101878.0
Bachelor,62229.0
Bachelor,62229.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,61594.0
Bachelor,67684.0
Bachelor,67684.0
Bachelor,67684.0
Bachelor,90879.0
Bachelor,90879.0
Bachelor,90879.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,92067.0
Bachelor,92067.0
Bachelor,92067.0
Bachelor,92067.0
Bachelor,96393.0
Bachelor,96393.0
Bachelor,96393.0
Bachelor,96393.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,58238.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,75990.0
Bachelor,75990.0
Bachelor,75990.0
Bachelor,52406.0
Bachelor,52406.0
Bachelor,52406.0
Bachelor,79167.0
Bachelor,79167.0
Bachelor,79167.0
Bachelor,79167.0
Bachelor,61547.0
Bachelor,61547.0
Bachelor,61547.0
Bachelor,61547.0
Bachelor,61547.0
Bachelor,61547.0
Bachelor,57518.0
Bachelor,57518.0
Bachelor,57518.0
Bachelor,57518.0
Bachelor,96873.0
Bachelor,96873.0
Bachelor,96873.0
Bachelor,96873.0
Bachelor,96873.0
Bachelor,96873.0
Bachelor,96873.0
Bachelor,51146.0
Bachelor,51146.0
Master,100817.0
Master,100817.0
Master,100817.0
Master,100817.0
Master,100817.0
Master,100817.0
Bachelor,88425.0
Bachelor,88425.0
Bachelor,88425.0
Bachelor,61997.0
College,73262.0
Bachelor,97363.0
Bachelor,97363.0
Bachelor,97363.0
Bachelor,97363.0
Bachelor,97363.0
Bachelor,69951.0
Bachelor,69951.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,64094.0
Bachelor,64094.0
High School or Below,47587.0
High School or Below,47587.0
High School or Below,47587.0
High School or Below,47587.0
High School or Below,47587.0
Bachelor,49816.0
Bachelor,49816.0
Bachelor,49816.0
Bachelor,49816.0
Bachelor,49816.0
College,73262.0
College,73262.0
Bachelor,98009.0
Bachelor,98009.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,50858.0
Bachelor,50858.0
Bachelor,50858.0
Bachelor,99622.0
Bachelor,99622.0
Bachelor,99622.0
Bachelor,99622.0
Bachelor,99622.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,101631.0
Bachelor,101631.0
Bachelor,101631.0
Bachelor,101631.0
Bachelor,101631.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,81669.0
Bachelor,81669.0
Bachelor,81669.0
Bachelor,81669.0
High School or Below,71630.0
High School or Below,71630.0
High School or Below,71630.0
High School or Below,71630.0
High School or Below,71630.0
High School or Below,71630.0
Bachelor,78218.0
Bachelor,78218.0
Bachelor,78218.0
Bachelor,78218.0
College,73262.0
College,73262.0
Bachelor,54918.0
Bachelor,54918.0
Bachelor,54918.0
Bachelor,59667.0
Bachelor,59667.0
College,73262.0
College,73262.0
Bachelor,66784.0
Bachelor,66784.0
Bachelor,66784.0
Bachelor,66784.0
Bachelor,66784.0
Bachelor,66784.0
Bachelor,66784.0
Bachelor,66784.0
College,73262.0
Master,105487.0
Master,105487.0
Master,105487.0
Bachelor,63654.0
Bachelor,63654.0
Bachelor,63654.0
Bachelor,54846.0
Bachelor,54846.0
Bachelor,54846.0
Bachelor,54846.0
Bachelor,54846.0
Bachelor,53166.0
Bachelor,53166.0
Bachelor,53166.0
Bachelor,69357.0
Bachelor,69357.0
Bachelor,69357.0
Bachelor,69357.0
Bachelor,64373.0
Bachelor,64373.0
Bachelor,64373.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,52167.0
Bachelor,52167.0
Bachelor,52167.0
Bachelor,52167.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,50895.0
Bachelor,50895.0
Bachelor,50895.0
Bachelor,50895.0
Bachelor,50895.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,79589.0
Bachelor,79589.0
Bachelor,68916.0
Bachelor,68916.0
Bachelor,68916.0
Bachelor,68916.0
Bachelor,68916.0
Bachelor,59510.0
Bachelor,59510.0
Bachelor,59510.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,79798.0
Bachelor,79798.0
Bachelor,79798.0
High School or Below,80893.0
High School or Below,80893.0
High School or Below,80893.0
High School or Below,80893.0
Bachelor,78573.0
Bachelor,78573.0
Bachelor,78573.0
Bachelor,78573.0
Bachelor,78573.0
Bachelor,51041.0
Bachelor,51041.0
Bachelor,56741.0
Bachelor,74567.0
Bachelor,74567.0
Bachelor,74567.0
Bachelor,57686.0
Bachelor,57686.0
Bachelor,57686.0
Bachelor,57686.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,97025.0
Bachelor,97025.0
Bachelor,97025.0
Bachelor,97025.0
Bachelor,83710.0
Bachelor,83710.0
Bachelor,83710.0
Bachelor,83710.0
Bachelor,68308.0
Bachelor,68308.0
Doctor,70996.0
Doctor,70996.0
Doctor,70996.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Doctor,58178.0
Doctor,58178.0
Bachelor,53315.0
Bachelor,53315.0
Bachelor,53315.0
Bachelor,53315.0
Bachelor,53315.0
Bachelor,53315.0
Bachelor,53315.0
Bachelor,86578.0
Bachelor,86578.0
Bachelor,86578.0
Bachelor,86578.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,68485.0
Bachelor,68485.0
Bachelor,82347.0
Bachelor,82347.0
Doctor,147712.0
Doctor,147712.0
Doctor,147712.0
Doctor,147712.0
Bachelor,49489.0
Bachelor,50770.0
Bachelor,50770.0
Bachelor,50770.0
Bachelor,50770.0
Bachelor,50770.0
Bachelor,50770.0
High School or Below,66441.0
High School or Below,66441.0
High School or Below,66441.0
High School or Below,66441.0
High School or Below,66441.0
High School or Below,66441.0
Bachelor,60690.0
Bachelor,60690.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Doctor,138073.0
Doctor,138073.0
Doctor,138073.0
Doctor,138073.0
Doctor,138073.0
Doctor,202022.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
High School or Below,55812.0
Bachelor,64677.0
Bachelor,64677.0
Bachelor,64677.0
Bachelor,64677.0
College,73262.0
College,73262.0
High School or Below,71398.0
High School or Below,71398.0
High School or Below,71398.0
High School or Below,55043.0
High School or Below,55043.0
High School or Below,55043.0
High School or Below,55043.0
High School or Below,55043.0
High School or Below,55043.0
High School or Below,55043.0
Bachelor,96359.0
Bachelor,96359.0
Bachelor,96359.0
Bachelor,51896.0
Bachelor,51896.0
Bachelor,51896.0
Bachelor,51896.0
Bachelor,51896.0
Bachelor,61210.0
Bachelor,61210.0
Bachelor,61210.0
Bachelor,61210.0
Bachelor,54397.0
Bachelor,54397.0
Bachelor,54397.0
Bachelor,54397.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,81063.0
Bachelor,81063.0
Bachelor,81063.0
College,73262.0
College,73262.0
Bachelor,84345.0
Bachelor,49228.0
Bachelor,49228.0
Bachelor,49228.0
Bachelor,49228.0
Bachelor,49228.0
High School or Below,45384.0
High School or Below,45384.0
Bachelor,55123.0
Bachelor,55123.0
Bachelor,55123.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,61376.0
Bachelor,61376.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,53310.0
Bachelor,53310.0
Bachelor,53310.0
Bachelor,53310.0
Bachelor,71908.0
Bachelor,71908.0
Bachelor,58867.0
Bachelor,58867.0
Bachelor,58867.0
Bachelor,58867.0
Bachelor,58867.0
Bachelor,58867.0
Bachelor,51377.0
Bachelor,51377.0
Bachelor,51377.0
Bachelor,51377.0
Bachelor,51377.0
Bachelor,51377.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,57434.0
Bachelor,57434.0
Bachelor,57434.0
Bachelor,57434.0
Bachelor,83997.0
College,73262.0
College,73262.0
Bachelor,51896.0
Bachelor,51896.0
Bachelor,51896.0
Bachelor,51896.0
Doctor,274508.0
Doctor,274508.0
Doctor,274508.0
Doctor,274508.0
Bachelor,61614.0
Bachelor,61614.0
Bachelor,47364.0
Bachelor,47364.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
High School or Below,38171.0
High School or Below,38171.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,57951.0
Bachelor,57951.0
Bachelor,57951.0
Bachelor,50598.0
Bachelor,50598.0
Bachelor,50598.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
High School or Below,54846.0
High School or Below,54846.0
High School or Below,54846.0
High School or Below,54846.0
High School or Below,54846.0
Bachelor,50000.0
Bachelor,66685.0
Bachelor,100159.0
Bachelor,100159.0
Bachelor,100159.0
Bachelor,77914.0
Bachelor,77914.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,74825.0
Bachelor,74825.0
Bachelor,74825.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,102525.0
Bachelor,102525.0
Bachelor,92551.0
Bachelor,92551.0
Bachelor,92551.0
Bachelor,92551.0
Bachelor,92803.0
Bachelor,92803.0
Bachelor,60805.0
Bachelor,60805.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,60746.0
Bachelor,60746.0
Bachelor,60746.0
Bachelor,60746.0
High School or Below,65565.0
High School or Below,65565.0
Bachelor,59023.0
Bachelor,59023.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,86623.0
Bachelor,86623.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
Bachelor,65604.0
Bachelor,65604.0
Bachelor,65604.0
Bachelor,65604.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
College,73262.0
