Loyalty_Number,Year,Avg_Flights_Per_Year
326240,2017,1.0
326240,2018,0.0
326267,2017,1.3333333333333333
326267,2018,1.4166666666666667
326272,2018,5.636363636363637
326280,2017,2.3333333333333335
326280,2018,2.5
326418,2017,0.75
326418,2018,2.1666666666666665
326561,2017,0.9166666666666666
326561,2018,0.0
326564,2017,2.3333333333333335
326564,2018,1.9166666666666667
326603,2017,1.5
326603,2018,1.75
326699,2017,0.9166666666666666
326699,2018,2.25
326703,2017,0.0
326703,2018,0.9166666666666666
326707,2017,1.5
326707,2018,2.0833333333333335
326724,2017,1.4166666666666667
326724,2018,1.75
326803,2017,1.8333333333333333
326803,2018,1.5
326823,2017,2.0
326823,2018,1.0833333333333333
326905,2017,1.5833333333333333
326905,2018,1.25
326961,2017,3.1666666666666665
326961,2018,2.0
326988,2017,0.8333333333333334
326988,2018,2.0833333333333335
327015,2017,2.25
327015,2018,1.3333333333333333
327019,2017,0.0
327019,2018,0.75
327098,2017,2.75
327098,2018,0.75
327163,2017,1.5833333333333333
327163,2018,1.0833333333333333
327203,2017,0.0
327203,2018,1.1666666666666667
327285,2017,1.6666666666666667
327285,2018,1.0833333333333333
327320,2017,1.4166666666666667
327320,2018,1.6666666666666667
327365,2017,0.0
327365,2018,0.4166666666666667
327470,2017,1.8333333333333333
327470,2018,1.8333333333333333
327474,2017,0.5833333333333334
327474,2018,1.0833333333333333
327498,2017,0.0
327498,2018,0.0
327530,2017,1.25
327530,2018,1.0833333333333333
327555,2017,2.0833333333333335
327555,2018,2.3333333333333335
327565,2017,0.0
327565,2018,0.0
327638,2017,0.0
327638,2018,1.3333333333333333
327653,2017,1.25
327653,2018,1.1666666666666667
327688,2017,1.75
327688,2018,1.25
327796,2017,0.5
327796,2018,1.8333333333333333
327866,2017,0.8333333333333334
327866,2018,1.8333333333333333
327903,2017,0.0
327903,2018,0.9166666666666666
327910,2017,1.9166666666666667
327910,2018,1.5833333333333333
327972,2017,0.75
327972,2018,1.8333333333333333
328111,2017,2.0833333333333335
328111,2018,2.25
328116,2017,1.5833333333333333
328116,2018,1.4166666666666667
328173,2017,1.4166666666666667
328173,2018,1.0
328180,2018,4.818181818181818
328181,2017,1.75
328181,2018,1.3333333333333333
328188,2017,1.8333333333333333
328188,2018,1.25
328198,2017,2.4166666666666665
328198,2018,1.4166666666666667
328213,2017,2.0
328213,2018,1.6666666666666667
328303,2017,2.0833333333333335
328303,2018,2.0833333333333335
328323,2017,0.6666666666666666
328323,2018,1.5833333333333333
328349,2017,0.0
328349,2018,0.8333333333333334
328394,2017,0.0
328394,2018,0.0
328446,2017,0.6666666666666666
328446,2018,2.1666666666666665
328543,2017,2.25
328543,2018,0.5
328576,2017,2.75
328576,2018,1.5
328602,2017,0.0
328602,2018,0.0
328623,2017,1.619047619047619
328623,2018,1.7826086956521738
328668,2017,2.0833333333333335
328668,2018,1.6666666666666667
328754,2017,1.9166666666666667
328754,2018,1.5833333333333333
328936,2017,2.25
328936,2018,1.5
329039,2017,1.6666666666666667
329039,2018,1.8333333333333333
329056,2017,0.8333333333333334
329056,2018,1.9166666666666667
329088,2017,2.3333333333333335
329088,2018,0.0
329094,2017,2.25
329094,2018,1.75
329162,2017,1.5
329162,2018,1.0
329214,2017,2.0833333333333335
329214,2018,1.5
329215,2017,1.25
329215,2018,1.0833333333333333
329281,2017,0.0
329281,2018,0.3333333333333333
329300,2017,2.1666666666666665
329300,2018,2.3333333333333335
329302,2017,1.5
329302,2018,2.1666666666666665
329355,2017,1.5
329355,2018,1.5833333333333333
329358,2017,0.0
329358,2018,1.9166666666666667
329364,2017,2.6666666666666665
329364,2018,2.0833333333333335
329382,2017,0.0
329382,2018,0.0
329446,2017,0.0
329446,2018,0.0
329587,2017,1.6666666666666667
329587,2018,1.5
329660,2017,0.5833333333333334
329660,2018,1.1666666666666667
329692,2017,1.0833333333333333
329692,2018,1.75
329720,2017,2.3333333333333335
329720,2018,1.3333333333333333
329730,2017,0.08333333333333333
329730,2018,1.25
329735,2017,1.5833333333333333
329735,2018,1.25
329736,2017,1.6666666666666667
329736,2018,1.6666666666666667
329826,2017,1.6666666666666667
329826,2018,1.9166666666666667
329833,2017,0.0
329833,2018,0.0
329839,2017,2.5
329839,2018,1.5833333333333333
329910,2017,0.0
329910,2018,1.0
330040,2017,1.9166666666666667
330040,2018,1.75
330053,2017,2.4166666666666665
330053,2018,2.0833333333333335
330131,2017,1.5
330131,2018,2.0
330249,2017,1.8333333333333333
330249,2018,1.0833333333333333
330278,2017,1.3333333333333333
330278,2018,1.0
330316,2017,1.5
330316,2018,1.25
330343,2017,2.0
330343,2018,1.5833333333333333
330365,2017,1.5
330365,2018,1.3333333333333333
330433,2017,2.4166666666666665
330433,2018,2.0
330464,2017,1.6666666666666667
330464,2018,1.6666666666666667
330468,2017,1.4166666666666667
330468,2018,1.25
330515,2017,2.1666666666666665
330515,2018,0.4166666666666667
330562,2018,5.363636363636363
330680,2017,1.25
330680,2018,1.3333333333333333
330694,2018,3.4545454545454546
330741,2017,1.5833333333333333
330741,2018,1.6666666666666667
330779,2017,1.6666666666666667
330779,2018,1.1666666666666667
330783,2017,2.0
330783,2018,1.4166666666666667
330858,2017,1.8333333333333333
330858,2018,1.75
330870,2017,0.0
330870,2018,0.8333333333333334
330947,2017,0.0
330947,2018,1.25
330988,2017,1.25
330988,2018,1.0833333333333333
331078,2017,2.4166666666666665
331078,2018,0.6666666666666666
331094,2017,0.0
331094,2018,0.6666666666666666
331184,2017,0.6666666666666666
331184,2018,1.5
331258,2017,1.0
331258,2018,1.4166666666666667
331301,2017,1.4166666666666667
331301,2018,1.8333333333333333
331325,2017,1.6666666666666667
331325,2018,1.5
331353,2017,2.0
331353,2018,2.0833333333333335
331560,2017,1.9166666666666667
331560,2018,2.3333333333333335
331598,2017,0.6666666666666666
331598,2018,1.8333333333333333
331669,2017,0.5
331669,2018,0.0
331697,2017,2.25
331697,2018,1.3333333333333333
331698,2017,1.9166666666666667
331698,2018,1.3333333333333333
331699,2017,1.3333333333333333
331699,2018,1.4166666666666667
331706,2017,2.0833333333333335
331706,2018,1.6666666666666667
331857,2017,0.5833333333333334
331857,2018,1.9166666666666667
331992,2017,0.0
331992,2018,0.0
331995,2017,0.5
331995,2018,0.0
332003,2017,0.0
332003,2018,0.0
332027,2017,1.4166666666666667
332027,2018,1.0833333333333333
332077,2017,0.16666666666666666
332077,2018,2.1666666666666665
332082,2017,1.75
332082,2018,1.5833333333333333
332175,2017,1.8333333333333333
332175,2018,1.3333333333333333
332208,2017,1.8333333333333333
332208,2018,1.8333333333333333
332225,2017,0.8333333333333334
332225,2018,2.4166666666666665
332276,2017,1.0833333333333333
332276,2018,1.5
332289,2017,2.0833333333333335
332289,2018,1.0833333333333333
332387,2017,2.1666666666666665
332387,2018,1.0
332409,2017,1.5
332409,2018,2.5
332430,2017,1.3333333333333333
332430,2018,1.5
332466,2017,1.6666666666666667
332466,2018,1.5833333333333333
332711,2017,2.5
332711,2018,0.9166666666666666
332716,2017,1.3333333333333333
332716,2018,0.9166666666666666
332780,2017,0.9166666666666666
332780,2018,2.0
332823,2018,5.090909090909091
332855,2017,0.0
332855,2018,0.0
332869,2017,1.75
332869,2018,1.5
332962,2017,1.5
332962,2018,1.75
332983,2018,2.4545454545454546
333039,2017,1.6666666666666667
333039,2018,1.75
333051,2018,0.7272727272727273
333064,2017,1.6666666666666667
333064,2018,1.8333333333333333
333207,2017,0.16666666666666666
333207,2018,1.5
333213,2018,3.909090909090909
333295,2017,1.3333333333333333
333295,2018,1.4166666666666667
333451,2017,2.25
333451,2018,1.8333333333333333
333502,2017,1.1666666666666667
333502,2018,2.3333333333333335
333595,2017,1.5833333333333333
333595,2018,1.8333333333333333
333621,2017,1.4166666666666667
333621,2018,1.0833333333333333
333644,2017,0.0
333644,2018,0.08333333333333333
333680,2017,1.8333333333333333
333680,2018,1.3333333333333333
333694,2017,2.5833333333333335
333694,2018,2.0833333333333335
333773,2017,2.0833333333333335
333773,2018,1.5
333799,2017,1.5
333799,2018,1.6666666666666667
333825,2017,2.0
333825,2018,2.0
334003,2017,1.0
334003,2018,1.5
334143,2017,1.3333333333333333
334143,2018,1.4166666666666667
334192,2017,0.0
334192,2018,0.0
334224,2017,2.0
334224,2018,1.3333333333333333
334273,2017,2.0833333333333335
334273,2018,0.75
334324,2017,1.1666666666666667
334324,2018,1.0833333333333333
334329,2017,1.5833333333333333
334329,2018,1.3333333333333333
334437,2017,2.0
334437,2018,2.1666666666666665
334454,2017,1.75
334454,2018,1.75
334574,2017,0.0
334574,2018,0.0
334575,2017,0.9166666666666666
334575,2018,1.3333333333333333
334997,2017,2.0
334997,2018,1.75
335137,2017,1.4166666666666667
335137,2018,1.4166666666666667
335143,2017,1.9166666666666667
335143,2018,2.0
335162,2017,1.3333333333333333
335162,2018,2.5833333333333335
335246,2018,6.2727272727272725
335306,2017,0.0
335306,2018,2.0
335324,2017,1.25
335324,2018,1.75
335365,2017,2.0833333333333335
335365,2018,1.3333333333333333
335371,2017,1.75
335371,2018,1.75
335421,2017,1.25
335421,2018,0.8333333333333334
335545,2017,1.0833333333333333
335545,2018,2.3333333333333335
335554,2017,1.8333333333333333
335554,2018,2.4166666666666665
335671,2017,2.4166666666666665
335671,2018,1.5
335755,2017,1.1666666666666667
335755,2018,0.5833333333333334
335839,2017,2.1666666666666665
335839,2018,1.5
335852,2017,1.4166666666666667
335852,2018,2.3333333333333335
335964,2017,1.5
335964,2018,1.0833333333333333
336025,2017,1.3333333333333333
336025,2018,0.75
336037,2017,1.0
336037,2018,1.1666666666666667
336076,2017,0.0
336076,2018,0.3333333333333333
336127,2017,2.3333333333333335
336127,2018,2.5
336138,2017,1.3333333333333333
336138,2018,1.8333333333333333
336139,2017,2.25
336139,2018,0.75
336141,2017,1.9166666666666667
336141,2018,1.6666666666666667
336143,2017,1.5833333333333333
336143,2018,1.9166666666666667
336238,2017,0.5
336238,2018,0.0
336247,2017,2.1666666666666665
336247,2018,2.25
336271,2017,1.6666666666666667
336271,2018,1.5833333333333333
336281,2017,2.75
336281,2018,1.6666666666666667
336341,2017,1.9166666666666667
336341,2018,1.0
336357,2018,5.090909090909091
336451,2017,0.0
336451,2018,0.25
336469,2017,0.9166666666666666
336469,2018,1.4166666666666667
336484,2018,3.4545454545454546
336539,2017,1.3333333333333333
336539,2018,2.5
336541,2017,0.16666666666666666
336541,2018,1.5833333333333333
336665,2017,0.0
336665,2018,1.0
336722,2017,1.6666666666666667
336722,2018,1.8333333333333333
336724,2017,1.5833333333333333
336724,2018,1.6666666666666667
336770,2017,1.4166666666666667
336770,2018,1.1666666666666667
336809,2017,2.0
336809,2018,0.75
336817,2018,3.8181818181818183
336831,2017,0.0
336831,2018,0.25
336878,2017,0.0
336878,2018,0.08333333333333333
336882,2017,2.9047619047619047
336882,2018,1.9565217391304348
336902,2018,2.6363636363636362
337066,2017,2.0
337066,2018,1.6666666666666667
337148,2017,1.4166666666666667
337148,2018,1.5
337235,2017,2.25
337235,2018,1.1666666666666667
337260,2017,1.75
337260,2018,1.4166666666666667
337341,2017,0.5833333333333334
337341,2018,0.0
337453,2017,2.1666666666666665
337453,2018,1.3333333333333333
337488,2017,1.0
337488,2018,2.0
337812,2017,0.0
337812,2018,0.0
337815,2017,2.9166666666666665
337815,2018,1.4166666666666667
337818,2017,1.75
337818,2018,3.0
337842,2017,1.9166666666666667
337842,2018,1.1666666666666667
337857,2017,1.0
337857,2018,1.6666666666666667
337925,2017,1.1666666666666667
337925,2018,1.8333333333333333
337932,2017,0.9166666666666666
337932,2018,0.5833333333333334
337945,2017,1.75
337945,2018,1.5
337980,2017,2.1666666666666665
337980,2018,1.6666666666666667
337983,2017,1.0
337983,2018,1.3333333333333333
338059,2017,1.9166666666666667
338059,2018,0.4166666666666667
338125,2017,0.0
338125,2018,0.3333333333333333
338212,2017,0.8333333333333334
338212,2018,1.1666666666666667
338285,2017,1.5833333333333333
338285,2018,1.75
338291,2017,0.0
338291,2018,0.4166666666666667
338295,2017,0.0
338295,2018,0.0
338346,2017,1.6666666666666667
338346,2018,1.25
338750,2017,0.0
338750,2018,0.0
338786,2017,1.8333333333333333
338786,2018,1.0833333333333333
338803,2017,0.0
338803,2018,1.25
338808,2017,0.0
338808,2018,0.5
338837,2017,0.0
338837,2018,0.0
338838,2017,1.75
338838,2018,0.9166666666666666
338872,2017,1.9166666666666667
338872,2018,1.0
339005,2017,1.75
339005,2018,1.4166666666666667
339151,2017,1.5833333333333333
339151,2018,1.75
339220,2017,0.5833333333333334
339220,2018,1.5833333333333333
339274,2017,0.0
339274,2018,0.0
339371,2017,0.0
339371,2018,1.75
339573,2017,2.0
339573,2018,1.6666666666666667
339800,2017,0.8333333333333334
339800,2018,0.0
339819,2017,1.3333333333333333
339819,2018,1.25
339845,2017,0.4166666666666667
339845,2018,1.6666666666666667
339880,2017,1.6666666666666667
339880,2018,2.1666666666666665
339927,2017,1.4166666666666667
339927,2018,1.4166666666666667
339941,2017,0.9166666666666666
339941,2018,1.4166666666666667
340156,2017,0.0
340156,2018,0.0
340277,2017,1.75
340277,2018,0.8333333333333334
340307,2017,1.0
340307,2018,0.8333333333333334
340467,2017,1.8333333333333333
340467,2018,1.25
340479,2017,2.0833333333333335
340479,2018,1.1666666666666667
340492,2017,0.0
340492,2018,0.0
340574,2017,0.5833333333333334
340574,2018,2.1666666666666665
340583,2017,2.25
340583,2018,0.75
340604,2017,0.0
340604,2018,0.0
340638,2018,1.1818181818181819
340691,2017,1.5833333333333333
340691,2018,2.5
340723,2017,0.0
340723,2018,0.5833333333333334
340736,2017,0.0
340736,2018,0.0
340782,2017,0.5833333333333334
340782,2018,1.3333333333333333
340802,2017,2.25
340802,2018,1.0
340874,2017,0.0
340874,2018,2.0833333333333335
340881,2017,0.0
340881,2018,0.0
340924,2017,1.5
340924,2018,1.1666666666666667
340925,2017,1.5
340925,2018,2.4166666666666665
340927,2017,1.0
340927,2018,1.0833333333333333
340931,2017,0.6666666666666666
340931,2018,1.25
340934,2017,0.0
340934,2018,0.0
341169,2017,2.75
341169,2018,1.0
341185,2017,1.3333333333333333
341185,2018,1.6666666666666667
341302,2017,0.75
341302,2018,1.5
341549,2017,1.6666666666666667
341549,2018,0.9166666666666666
341594,2017,0.6666666666666666
341594,2018,1.5
341725,2017,1.5
341725,2018,1.5833333333333333
341728,2017,1.9166666666666667
341728,2018,1.5
341867,2017,1.8333333333333333
341867,2018,0.8333333333333334
341897,2017,0.0
341897,2018,0.08333333333333333
341904,2017,0.0
341904,2018,0.08333333333333333
341907,2017,1.1666666666666667
341907,2018,0.25
341942,2017,1.5833333333333333
341942,2018,1.1666666666666667
342007,2018,3.272727272727273
342044,2017,1.3333333333333333
342044,2018,2.5
342156,2017,1.75
342156,2018,2.25
342407,2017,1.5833333333333333
342407,2018,1.4166666666666667
342483,2018,4.636363636363637
342527,2017,2.75
342527,2018,2.1666666666666665
342554,2017,1.9166666666666667
342554,2018,0.9166666666666666
342569,2017,0.0
342569,2018,0.0
342570,2017,1.3333333333333333
342570,2018,2.0
342583,2017,2.5
342583,2018,1.9166666666666667
342679,2017,1.5833333333333333
342679,2018,1.5
342725,2017,1.9166666666666667
342725,2018,2.0
342738,2017,0.0
342738,2018,0.0
342836,2017,0.0
342836,2018,1.5
342929,2017,1.5833333333333333
342929,2018,1.1666666666666667
342945,2017,0.7333333333333333
342945,2018,0.0
342958,2017,0.25
342958,2018,1.5
342980,2018,2.6363636363636362
343001,2017,1.25
343001,2018,1.4166666666666667
343011,2017,1.1666666666666667
343011,2018,1.3333333333333333
343051,2018,6.909090909090909
343103,2017,1.6666666666666667
343103,2018,1.5833333333333333
343139,2017,1.4166666666666667
343139,2018,1.9166666666666667
343218,2017,1.0
343218,2018,1.9166666666666667
343247,2017,0.0
343247,2018,0.9166666666666666
343377,2017,2.0
343377,2018,1.5833333333333333
343383,2017,1.5
343383,2018,1.25
343425,2017,0.75
343425,2018,0.0
343547,2017,1.25
343547,2018,1.8333333333333333
343605,2017,2.1666666666666665
343605,2018,1.25
343706,2017,1.5
343706,2018,1.5833333333333333
343879,2017,0.0
343879,2018,1.1666666666666667
343884,2017,0.0
343884,2018,0.0
343978,2017,1.1666666666666667
343978,2018,0.0
343994,2017,2.8333333333333335
343994,2018,1.9166666666666667
344009,2017,1.1666666666666667
344009,2018,1.1666666666666667
344039,2017,0.0
344039,2018,0.6666666666666666
344052,2017,0.0
344052,2018,1.3333333333333333
344121,2017,1.75
344121,2018,1.75
344180,2017,0.3333333333333333
344180,2018,1.5
344199,2017,1.0833333333333333
344199,2018,1.75
344232,2017,2.3333333333333335
344232,2018,0.5
344260,2017,1.25
344260,2018,1.0
344372,2018,7.363636363636363
344413,2017,1.25
344413,2018,1.5833333333333333
344464,2017,1.6666666666666667
344464,2018,0.75
344483,2017,2.4166666666666665
344483,2018,2.1666666666666665
344527,2017,1.9166666666666667
344527,2018,1.0833333333333333
344570,2017,0.0
344570,2018,1.0
344580,2017,0.0
344580,2018,1.3333333333333333
344627,2017,1.4166666666666667
344627,2018,2.3333333333333335
344669,2017,0.0
344669,2018,0.3333333333333333
344671,2017,0.0
344671,2018,1.4166666666666667
344749,2017,0.0
344749,2018,0.5
344768,2017,0.0
344768,2018,0.0
344797,2017,1.5
344797,2018,1.3333333333333333
344990,2017,1.5833333333333333
344990,2018,2.25
344998,2017,1.0833333333333333
344998,2018,1.4166666666666667
345014,2017,1.5833333333333333
345014,2018,1.75
345090,2017,0.0
345090,2018,0.4166666666666667
345099,2017,1.75
345099,2018,1.3333333333333333
345238,2017,1.5
345238,2018,1.5
345244,2017,0.6666666666666666
345244,2018,1.75
345518,2017,2.0833333333333335
345518,2018,1.0833333333333333
345572,2017,2.0
345572,2018,1.4166666666666667
345597,2017,1.5833333333333333
345597,2018,1.9166666666666667
345608,2017,1.5833333333333333
345608,2018,1.4166666666666667
345615,2017,1.0
345615,2018,2.25
345657,2018,4.909090909090909
345682,2017,1.75
345682,2018,1.8333333333333333
345765,2017,2.3333333333333335
345765,2018,1.9166666666666667
345802,2017,1.25
345802,2018,1.75
345840,2017,0.0
345840,2018,1.1666666666666667
345841,2017,0.9166666666666666
345841,2018,2.1666666666666665
345908,2017,0.5
345908,2018,2.1666666666666665
345931,2017,1.5
345931,2018,1.8333333333333333
345959,2017,0.0
345959,2018,0.16666666666666666
345978,2017,0.0
345978,2018,0.8333333333333334
346090,2017,1.75
346090,2018,2.0
346103,2017,2.6666666666666665
346103,2018,1.75
346163,2017,1.3333333333333333
346163,2018,1.25
346205,2017,1.5833333333333333
346205,2018,1.3333333333333333
346225,2017,1.0
346225,2018,1.3333333333333333
346274,2017,1.75
346274,2018,1.0
346295,2017,0.0
346295,2018,2.1666666666666665
346346,2017,0.0
346346,2018,1.4166666666666667
346384,2017,1.0833333333333333
346384,2018,2.0
346390,2017,0.0
346390,2018,0.75
346456,2017,1.6666666666666667
346456,2018,1.6666666666666667
346499,2017,0.0
346499,2018,1.1666666666666667
346529,2017,1.75
346529,2018,1.75
346532,2017,0.0
346532,2018,0.0
346554,2017,0.0
346554,2018,0.0
346560,2017,1.5833333333333333
346560,2018,0.0
346598,2017,0.0
346598,2018,2.0833333333333335
346633,2017,0.75
346633,2018,2.25
346678,2017,2.0833333333333335
346678,2018,2.75
346704,2017,1.5833333333333333
346704,2018,2.5833333333333335
346766,2017,0.0
346766,2018,0.9166666666666666
346809,2017,1.0
346809,2018,1.75
346828,2017,1.9166666666666667
346828,2018,1.9166666666666667
346925,2017,1.4166666666666667
346925,2018,1.25
347001,2017,1.1666666666666667
347001,2018,1.0833333333333333
347013,2018,7.363636363636363
347142,2017,1.3333333333333333
347142,2018,0.9166666666666666
347212,2017,0.0
347212,2018,0.3333333333333333
347227,2018,7.7272727272727275
347231,2017,1.4166666666666667
347231,2018,1.9166666666666667
347276,2017,0.3333333333333333
347276,2018,0.0
347423,2017,0.25
347423,2018,1.25
347431,2017,2.0
347431,2018,1.5
347466,2017,1.5
347466,2018,1.1666666666666667
347515,2017,0.0
347515,2018,1.4166666666666667
347629,2017,1.0833333333333333
347629,2018,2.1666666666666665
347634,2017,1.0833333333333333
347634,2018,1.5
347733,2017,0.0
347733,2018,0.0
347850,2017,1.75
347850,2018,1.0
347861,2017,2.5833333333333335
347861,2018,1.3333333333333333
347914,2017,0.0
347914,2018,0.9166666666666666
347932,2017,2.1666666666666665
347932,2018,1.25
347955,2017,1.75
347955,2018,1.25
347982,2018,4.454545454545454
347987,2017,0.0
347987,2018,0.9166666666666666
347997,2017,0.0
347997,2018,0.4166666666666667
348047,2017,2.0
348047,2018,1.5833333333333333
348056,2017,0.9166666666666666
348056,2018,1.9166666666666667
348065,2017,1.0
348065,2018,2.25
348085,2017,2.0
348085,2018,1.0833333333333333
348143,2018,5.454545454545454
348173,2017,0.0
348173,2018,0.0
348202,2017,1.4166666666666667
348202,2018,1.75
348215,2017,2.3333333333333335
348215,2018,1.0833333333333333
348238,2017,0.0
348238,2018,0.75
348245,2017,0.0
348245,2018,1.0
348299,2017,0.0
348299,2018,0.0
348350,2017,0.0
348350,2018,0.0
348400,2017,2.25
348400,2018,1.3333333333333333
348448,2017,1.6666666666666667
348448,2018,2.4166666666666665
348463,2017,1.5
348463,2018,1.5833333333333333
348471,2017,1.25
348471,2018,1.9166666666666667
348475,2017,1.8333333333333333
348475,2018,1.6666666666666667
348600,2017,0.0
348600,2018,1.9166666666666667
348672,2017,2.6666666666666665
348672,2018,1.1666666666666667
348681,2017,2.25
348681,2018,1.4166666666666667
348718,2017,0.0
348718,2018,0.0
348723,2017,1.3333333333333333
348723,2018,1.3333333333333333
348732,2017,0.3333333333333333
348732,2018,0.9166666666666666
348740,2017,1.8333333333333333
348740,2018,1.8333333333333333
348751,2017,1.5
348751,2018,1.9166666666666667
348774,2017,1.5
348774,2018,1.9166666666666667
348835,2017,2.1666666666666665
348835,2018,1.5833333333333333
348920,2017,1.1666666666666667
348920,2018,1.4166666666666667
348994,2017,1.75
348994,2018,1.75
349001,2017,2.1666666666666665
349001,2018,2.1666666666666665
349046,2017,1.1666666666666667
349046,2018,1.6666666666666667
349108,2017,1.0833333333333333
349108,2018,0.0
349115,2017,1.5833333333333333
349115,2018,0.5833333333333334
349132,2017,0.75
349132,2018,2.4166666666666665
349153,2017,2.25
349153,2018,1.0
349220,2017,1.3333333333333333
349220,2018,1.8333333333333333
349278,2017,0.16666666666666666
349278,2018,2.4166666666666665
349342,2017,1.6666666666666667
349342,2018,1.6666666666666667
349447,2017,0.0
349447,2018,0.0
349470,2018,4.2727272727272725
349490,2017,1.4166666666666667
349490,2018,1.1666666666666667
349539,2017,1.0
349539,2018,0.8333333333333334
349577,2017,1.5
349577,2018,1.8333333333333333
349638,2017,1.4166666666666667
349638,2018,1.4166666666666667
349670,2017,1.6666666666666667
349670,2018,1.5833333333333333
349695,2017,0.0
349695,2018,0.0
349730,2017,2.25
349730,2018,2.3333333333333335
349767,2017,1.0833333333333333
349767,2018,1.1666666666666667
349838,2017,1.6666666666666667
349838,2018,1.0833333333333333
350001,2017,2.0833333333333335
350001,2018,1.5833333333333333
350059,2017,0.4166666666666667
350059,2018,0.75
350238,2017,1.0
350238,2018,1.9166666666666667
350269,2017,0.0
350269,2018,0.0
350271,2017,0.3333333333333333
350271,2018,1.8333333333333333
350486,2017,0.0
350486,2018,0.0
350587,2017,0.9166666666666666
350587,2018,2.9166666666666665
350631,2017,1.6666666666666667
350631,2018,1.6666666666666667
350675,2017,1.3333333333333333
350675,2018,1.5833333333333333
350692,2017,1.9166666666666667
350692,2018,1.4166666666666667
350863,2017,1.9166666666666667
350863,2018,1.8333333333333333
350901,2017,0.08333333333333333
350901,2018,1.9166666666666667
350910,2018,0.0
350979,2017,1.75
350979,2018,1.5
351029,2017,1.1666666666666667
351029,2018,1.4166666666666667
351138,2017,1.25
351138,2018,1.5
351145,2017,1.0833333333333333
351145,2018,2.25
351238,2017,1.1666666666666667
351238,2018,1.8333333333333333
351292,2017,0.0
351292,2018,0.6666666666666666
351296,2017,1.1666666666666667
351296,2018,2.0
351367,2017,1.5833333333333333
351367,2018,1.4166666666666667
351389,2017,1.3333333333333333
351389,2018,2.0
351461,2018,4.181818181818182
351500,2017,2.25
351500,2018,0.4166666666666667
351513,2017,0.0
351513,2018,0.0
351551,2018,4.545454545454546
351615,2017,1.9523809523809523
351615,2018,1.9130434782608696
351753,2017,0.0
351753,2018,1.25
351889,2017,1.1666666666666667
351889,2018,1.75
351897,2017,1.4166666666666667
351897,2018,1.9166666666666667
351937,2017,0.0
351937,2018,1.4782608695652173
351966,2017,0.0
351966,2018,0.6666666666666666
352005,2017,1.5833333333333333
352005,2018,2.0
352026,2017,1.25
352026,2018,0.0
352034,2017,0.0
352034,2018,0.0
352053,2017,2.25
352053,2018,1.8333333333333333
352068,2017,2.5
352068,2018,1.75
352078,2017,0.9166666666666666
352078,2018,1.9166666666666667
352092,2017,1.4166666666666667
352092,2018,2.0833333333333335
352101,2017,1.75
352101,2018,1.5
352170,2017,0.9166666666666666
352170,2018,2.4166666666666665
352216,2017,0.0
352216,2018,0.25
352242,2017,1.0833333333333333
352242,2018,1.8333333333333333
352280,2017,0.75
352280,2018,1.4166666666666667
352306,2017,0.08333333333333333
352306,2018,2.1666666666666665
352337,2017,1.5
352337,2018,0.9166666666666666
352377,2017,1.25
352377,2018,2.1666666666666665
352424,2017,2.25
352424,2018,2.0833333333333335
352490,2017,2.4166666666666665
352490,2018,2.0833333333333335
352501,2017,2.0833333333333335
352501,2018,2.0
352581,2017,0.9166666666666666
352581,2018,0.0
352582,2018,6.636363636363637
352617,2017,0.4166666666666667
352617,2018,1.75
352653,2017,1.0
352653,2018,2.1666666666666665
352702,2017,2.25
352702,2018,1.5
352734,2017,0.0
352734,2018,0.0
352747,2017,0.0
352747,2018,1.25
352809,2018,1.3636363636363635
352834,2017,0.9166666666666666
352834,2018,1.9166666666666667
352916,2017,1.0
352916,2018,0.75
353032,2017,1.8333333333333333
353032,2018,2.1666666666666665
353076,2017,0.0
353076,2018,1.1666666666666667
353096,2017,1.5833333333333333
353096,2018,1.0833333333333333
353128,2017,2.0833333333333335
353128,2018,1.0833333333333333
353308,2018,0.0
353369,2017,0.0
353369,2018,0.6666666666666666
353396,2017,1.0833333333333333
353396,2018,2.0833333333333335
353455,2017,1.75
353455,2018,1.3333333333333333
353486,2017,1.0833333333333333
353486,2018,2.1666666666666665
353535,2017,0.0
353535,2018,0.0
353614,2017,0.0
353614,2018,0.0
353648,2017,1.25
353648,2018,0.0
353786,2017,0.0
353786,2018,1.6666666666666667
354002,2017,1.3333333333333333
354002,2018,1.5833333333333333
354084,2017,1.4166666666666667
354084,2018,2.0
354150,2017,0.25
354150,2018,1.5833333333333333
354176,2017,0.4166666666666667
354176,2018,0.0
354206,2017,0.0
354206,2018,0.08333333333333333
354295,2017,1.0833333333333333
354295,2018,1.6666666666666667
354438,2017,0.0
354438,2018,0.8
354442,2017,0.8333333333333334
354442,2018,1.5
354461,2017,2.5
354461,2018,1.9166666666666667
354464,2017,1.25
354464,2018,1.5
354477,2017,1.5
354477,2018,2.0833333333333335
354483,2017,1.8333333333333333
354483,2018,1.0
354547,2017,2.0
354547,2018,1.75
354730,2017,1.6666666666666667
354730,2018,0.0
355039,2017,0.25
355039,2018,1.6666666666666667
355099,2017,0.0
355099,2018,0.4166666666666667
355102,2017,0.0
355102,2018,0.8333333333333334
355126,2017,1.75
355126,2018,1.6666666666666667
355184,2017,1.4166666666666667
355184,2018,1.25
355298,2017,2.5
355298,2018,0.9166666666666666
355331,2017,2.5833333333333335
355331,2018,1.6666666666666667
355491,2018,5.818181818181818
355512,2017,0.0
